ID,No,PM,Temperature,Humidity,Air_Pressure,Wind_Speed,Wind_Direction,AQI,DW,Day,Month,Day_Nom,Month_Nom,Year,Time,Time_Nom,Formatted_Reading_Time,Status,Status_Nom
11978,2076,59.0,36.91999817,42.34999847,1009.380005,0.180000007,142.0,134.0,Three,27,2,Twenty-Seven,Two,2024,15,Day,02-27,2,Bad
11979,2077,69.0,36.77000046,40.56999969,1008.580017,0.129999995,65.0,136.0,Three,27,2,Twenty-Seven,Two,2024,16,Day,02-27,2,Bad
11980,2078,71.0,35.75999832,41.90999985,1008.190002,0.119999997,140.0,137.0,Three,27,2,Twenty-Seven,Two,2024,17,Day,02-27,2,Bad
11981,2079,68.0,34.06999969,49.31000137,1008.27002,0.230000004,63.0,138.0,Three,27,2,Twenty-Seven,Two,2024,18,Night,02-27,2,Bad
11982,2080,61.0,31.38999939,63.00999832,1008.700012,0.460000008,216.0,139.0,Three,27,2,Twenty-Seven,Two,2024,19,Night,02-27,2,Bad
11983,2081,52.0,30.46999931,69.77999878,1009.26001,0.319999993,306.0,140.0,Three,27,2,Twenty-Seven,Two,2024,20,Night,02-27,2,Bad
11984,2082,59.0,29.43000031,73.16999817,1010.340027,0.059999999,141.0,141.0,Three,27,2,Twenty-Seven,Two,2024,23,Night,02-27,2,Bad
11985,2083,49.0,29.14999962,76.58000183,1010.23999,0.129999995,216.0,141.0,Four,28,2,Twenty-Eight,Two,2024,0,Night,02-28,2,Bad
11986,2084,37.0,29.07999992,75.30000305,1010.049988,0.090000004,216.0,139.0,Four,28,2,Twenty-Eight,Two,2024,1,Night,02-28,2,Bad
11987,2085,38.0,28.84000015,77.43000031,1009.780029,0.01,216.0,139.0,Four,28,2,Twenty-Eight,Two,2024,2,Night,02-28,2,Bad
11988,2086,41.0,28.56999969,80.18000031,1009.440002,0.02,217.0,139.0,Four,28,2,Twenty-Eight,Two,2024,3,Night,02-28,2,Bad
11989,2087,35.0,28.32999992,81.81999969,1009.190002,0.0,216.0,139.0,Four,28,2,Twenty-Eight,Two,2024,4,Night,02-28,2,Bad
11990,2088,35.0,28.02000046,84.84999847,1009.190002,0.050000001,0.0,138.0,Four,28,2,Twenty-Eight,Two,2024,5,Night,02-28,2,Bad
11991,2089,35.0,27.87999916,85.83000183,1009.530029,0.039999999,309.0,136.0,Four,28,2,Twenty-Eight,Two,2024,6,Day,02-28,2,Bad
11992,2090,38.0,27.87999916,85.73999786,1010.179993,0.0,307.0,135.0,Four,28,2,Twenty-Eight,Two,2024,7,Day,02-28,2,Bad
11993,2091,53.0,29.14999962,78.69000244,1010.690002,0.0,360.0,136.0,Four,28,2,Twenty-Eight,Two,2024,8,Day,02-28,2,Bad
11994,2092,35.0,31.20999908,67.95999908,1010.929993,0.119999997,307.0,134.0,Four,28,2,Twenty-Eight,Two,2024,9,Day,02-28,2,Bad
11995,2093,27.0,32.58000183,60.18000031,1011.27002,0.07,307.0,132.0,Four,28,2,Twenty-Eight,Two,2024,10,Day,02-28,2,Bad
11996,2094,30.0,34.11000061,51.86999893,1011.22998,0.109999999,217.0,129.0,Four,28,2,Twenty-Eight,Two,2024,11,Day,02-28,2,Bad
11997,2095,32.0,35.59000015,46.29999924,1010.5,0.109999999,216.0,127.0,Four,28,2,Twenty-Eight,Two,2024,12,Day,02-28,2,Bad
11998,2096,30.0,36.68000031,43.54000092,1009.450012,0.180000007,0.0,124.0,Four,28,2,Twenty-Eight,Two,2024,13,Day,02-28,2,Bad
11999,2097,29.0,37.15000153,41.56999969,1008.409973,0.25,309.0,121.0,Four,28,2,Twenty-Eight,Two,2024,14,Day,02-28,2,Bad
12000,2098,30.0,36.93000031,40.81999969,1007.460022,0.219999999,64.0,119.0,Four,28,2,Twenty-Eight,Two,2024,15,Day,02-28,2,Bad
12001,2099,30.0,35.84999847,44.90999985,1006.859985,0.230000004,360.0,117.0,Four,28,2,Twenty-Eight,Two,2024,16,Day,02-28,2,Bad
12002,2100,27.0,34.47999954,50.50999832,1007.049988,0.5,64.0,113.0,Four,28,2,Twenty-Eight,Two,2024,17,Day,02-28,2,Bad
12003,2101,31.0,32.84000015,56.88000107,1007.400024,0.230000004,308.0,109.0,Four,28,2,Twenty-Eight,Two,2024,18,Night,02-28,2,Bad
12004,2102,28.0,30.79000092,68.73000336,1007.820007,0.360000014,360.0,104.0,Four,28,2,Twenty-Eight,Two,2024,19,Night,02-28,2,Bad
12005,2103,25.0,29.94000053,75.41000366,1008.789978,0.349999994,360.0,98.0,Four,28,2,Twenty-Eight,Two,2024,20,Night,02-28,3,Moderate
12006,2104,30.0,29.59000015,78.58000183,1009.369995,0.289999992,218.0,93.0,Four,28,2,Twenty-Eight,Two,2024,21,Night,02-28,3,Moderate
12007,2105,28.0,29.39999962,78.69000244,1009.72998,0.230000004,360.0,89.0,Four,28,2,Twenty-Eight,Two,2024,22,Night,02-28,3,Moderate
12008,2106,33.0,29.21999931,81.5,1009.950012,0.349999994,0.0,85.0,Four,28,2,Twenty-Eight,Two,2024,23,Night,02-28,3,Moderate
12009,2107,32.0,29.03000069,82.05000305,1010.159973,0.300000012,215.0,82.0,Five,29,2,Twenty-Nine,Two,2024,0,Night,02-29,3,Moderate
12010,2108,28.0,28.95999908,81.43000031,1010.059998,0.230000004,306.0,80.0,Five,29,2,Twenty-Nine,Two,2024,1,Night,02-29,3,Moderate
12011,2109,26.0,28.78000069,82.20999908,1009.859985,0.100000001,305.0,78.0,Five,29,2,Twenty-Nine,Two,2024,2,Night,02-29,3,Moderate
12012,2110,26.0,28.70000076,81.37999725,1009.47998,0.050000001,217.0,76.0,Five,29,2,Twenty-Nine,Two,2024,3,Night,02-29,3,Moderate
12013,2111,28.0,28.62999916,80.52999878,1009.330017,0.25,360.0,75.0,Five,29,2,Twenty-Nine,Two,2024,4,Night,02-29,3,Moderate
12014,2112,26.0,28.62000084,80.52999878,1009.340027,0.150000006,142.0,73.0,Five,29,2,Twenty-Nine,Two,2024,5,Night,02-29,3,Moderate
12015,2113,28.0,28.34000015,83.75,1009.469971,0.409999996,216.0,72.0,Five,29,2,Twenty-Nine,Two,2024,6,Day,02-29,3,Moderate
12016,2114,39.0,28.29999924,83.98999786,1010.030029,0.059999999,206.0,72.0,Five,29,2,Twenty-Nine,Two,2024,7,Day,02-29,3,Moderate
12017,2115,28.0,29.37000084,79.94999695,1010.460022,0.119999997,309.0,68.0,Five,29,2,Twenty-Nine,Two,2024,8,Day,02-29,3,Moderate
12018,2116,24.0,31.29999924,68.55999756,1011.190002,0.25,309.0,66.0,Five,29,2,Twenty-Nine,Two,2024,9,Day,02-29,3,Moderate
12019,2117,24.0,32.99000168,60.06000137,1011.929993,0.25999999,217.0,66.0,Five,29,2,Twenty-Nine,Two,2024,10,Day,02-29,3,Moderate
12020,2118,21.0,34.34000015,53.47000122,1011.799988,0.25999999,0.0,64.0,Five,29,2,Twenty-Nine,Two,2024,11,Day,02-29,3,Moderate
12021,2119,20.0,35.5,47.38999939,1011.070007,0.239999995,360.0,62.0,Five,29,2,Twenty-Nine,Two,2024,12,Day,02-29,3,Moderate
12022,2120,20.0,37.13000107,43.02999878,1010.159973,0.150000006,217.0,61.0,Five,29,2,Twenty-Nine,Two,2024,13,Day,02-29,3,Moderate
12023,2121,22.0,37.43000031,41.22000122,1009.369995,0.360000014,360.0,59.0,Five,29,2,Twenty-Nine,Two,2024,14,Day,02-29,3,Moderate
12024,2122,23.0,36.90999985,41.36999893,1008.440002,0.340000004,0.0,58.0,Five,29,2,Twenty-Nine,Two,2024,15,Day,02-29,3,Moderate
12025,2123,22.0,35.86000061,44.11999893,1007.940002,0.439999998,283.0,57.0,Five,29,2,Twenty-Nine,Two,2024,16,Day,02-29,3,Moderate
12026,2124,20.0,33.95999908,54.0,1007.77002,0.540000021,312.0,56.0,Five,29,2,Twenty-Nine,Two,2024,17,Day,02-29,3,Moderate
12027,2125,21.0,32.04000092,62.06000137,1007.950012,0.579999983,66.0,54.0,Five,29,2,Twenty-Nine,Two,2024,18,Night,02-29,3,Moderate
12028,2126,21.0,30.42000008,66.80000305,1008.609985,0.389999986,0.0,53.0,Five,29,2,Twenty-Nine,Two,2024,19,Night,02-29,3,Moderate
12029,2127,23.0,29.76000023,75.36000061,1009.309998,0.280000001,216.0,53.0,Five,29,2,Twenty-Nine,Two,2024,20,Night,02-29,3,Moderate
12030,2128,19.0,29.72999954,75.51999664,1009.919983,0.310000002,216.0,51.0,Five,29,2,Twenty-Nine,Two,2024,21,Night,02-29,3,Moderate
12031,2129,21.0,29.43000031,76.52999878,1010.450012,0.360000014,0.0,49.0,Five,29,2,Twenty-Nine,Two,2024,22,Night,02-29,4,Good
12032,2130,22.0,29.36000061,77.65000153,1010.830017,0.280000001,307.0,48.0,Five,29,2,Twenty-Nine,Two,2024,23,Night,02-29,4,Good
12033,2131,20.0,29.30999947,76.5,1010.940002,0.439999998,141.0,47.0,Six,1,3,One,Three,2024,0,Night,03-01,4,Good
12034,2132,18.0,29.15999985,77.23999786,1010.690002,0.340000004,0.0,46.0,Six,1,3,One,Three,2024,1,Night,03-01,4,Good
12035,2133,22.0,28.94000053,80.37999725,1010.450012,0.419999987,63.0,46.0,Six,1,3,One,Three,2024,2,Night,03-01,4,Good
12036,2134,22.0,28.63999939,80.52999878,1010.210022,0.560000002,218.0,45.0,Six,1,3,One,Three,2024,3,Night,03-01,4,Good
12037,2135,23.0,28.67000008,79.26000214,1010.039978,0.180000007,360.0,45.0,Six,1,3,One,Three,2024,4,Night,03-01,4,Good
12038,2136,25.0,28.53000069,79.54000092,1009.97998,0.039999999,307.0,45.0,Six,1,3,One,Three,2024,5,Night,03-01,4,Good
12039,2137,25.0,28.70999908,78.01999664,1010.320007,0.119999997,217.0,44.0,Six,1,3,One,Three,2024,6,Day,03-01,4,Good
12040,2138,24.0,28.82999992,75.83999634,1010.950012,0.129999995,141.0,43.0,Six,1,3,One,Three,2024,7,Day,03-01,4,Good
12041,2139,22.0,29.67000008,70.81999969,1011.73999,0.01,306.0,42.0,Six,1,3,One,Three,2024,8,Day,03-01,4,Good
12042,2140,18.0,31.84000015,58.75999832,1012.340027,0.219999999,64.0,42.0,Six,1,3,One,Three,2024,9,Day,03-01,4,Good
12043,2141,17.0,33.75,47.38000107,1012.72998,0.230000004,216.0,41.0,Six,1,3,One,Three,2024,10,Day,03-01,4,Good
12044,2142,18.0,35.11999893,42.74000168,1012.47998,0.360000014,360.0,41.0,Six,1,3,One,Three,2024,11,Day,03-01,4,Good
12045,2143,20.0,36.36000061,40.34000015,1011.799988,0.300000012,0.0,41.0,Six,1,3,One,Three,2024,12,Day,03-01,4,Good
12046,2144,24.0,36.54999924,39.63999939,1010.830017,0.370000005,308.0,41.0,Six,1,3,One,Three,2024,13,Day,03-01,4,Good
12047,2145,26.0,37.13999939,39.06000137,1009.77002,0.379999995,215.0,42.0,Six,1,3,One,Three,2024,14,Day,03-01,4,Good
12048,2146,28.0,37.08000183,40.04999924,1008.700012,0.310000002,360.0,42.0,Six,1,3,One,Three,2024,15,Day,03-01,4,Good
12049,2147,33.0,36.97000122,39.50999832,1007.799988,0.449999988,217.0,43.0,Six,1,3,One,Three,2024,16,Day,03-01,4,Good
12050,2148,31.0,35.38999939,44.45999908,1007.460022,0.49000001,0.0,44.0,Six,1,3,One,Three,2024,17,Day,03-01,4,Good
12051,2149,29.0,32.86000061,55.86999893,1007.710022,0.330000013,360.0,45.0,Six,1,3,One,Three,2024,18,Night,03-01,4,Good
12052,2150,32.0,31.10000038,63.99000168,1008.349976,0.560000002,0.0,46.0,Six,1,3,One,Three,2024,19,Night,03-01,4,Good
12053,2151,37.0,30.53000069,68.29000092,1009.330017,0.289999992,307.0,48.0,Six,1,3,One,Three,2024,20,Night,03-01,4,Good
12054,2152,41.0,30.29999924,71.16999817,1010.219971,0.219999999,0.0,50.0,Six,1,3,One,Three,2024,21,Night,03-01,4,Good
12055,2153,35.0,29.97999954,76.48999786,1010.72998,0.180000007,306.0,53.0,Six,1,3,One,Three,2024,22,Night,03-01,3,Moderate
12056,2154,34.0,29.70000076,78.76000214,1010.590027,0.360000014,0.0,55.0,Six,1,3,One,Three,2024,23,Night,03-01,3,Moderate
12057,2155,35.0,29.43000031,81.29000092,1010.75,0.209999993,0.0,57.0,Seven,2,3,Two,Three,2024,0,Night,03-02,3,Moderate
12058,2156,30.0,29.13999939,83.12999725,1010.400024,0.280000001,217.0,59.0,Seven,2,3,Two,Three,2024,1,Night,03-02,3,Moderate
12059,2157,25.0,28.97999954,81.94999695,1010.0,0.109999999,218.0,59.0,Seven,2,3,Two,Three,2024,2,Night,03-02,3,Moderate
12060,2158,27.0,28.79000092,82.36000061,1009.630005,0.230000004,65.0,60.0,Seven,2,3,Two,Three,2024,3,Night,03-02,3,Moderate
12061,2159,26.0,28.70000076,82.80000305,1009.619995,0.159999996,309.0,61.0,Seven,2,3,Two,Three,2024,4,Night,03-02,3,Moderate
12062,2160,25.0,28.81999969,82.11000061,1009.710022,0.150000006,64.0,61.0,Seven,2,3,Two,Three,2024,5,Night,03-02,3,Moderate
12063,2161,30.0,28.98999977,81.63999939,1010.200012,0.129999995,216.0,62.0,Seven,2,3,Two,Three,2024,6,Day,03-02,3,Moderate
12064,2162,32.0,28.92000008,80.76999664,1010.799988,0.189999998,64.0,63.0,Seven,2,3,Two,Three,2024,7,Day,03-02,3,Moderate
12065,2163,30.0,29.48999977,79.79000092,1011.590027,0.219999999,360.0,64.0,Seven,2,3,Two,Three,2024,8,Day,03-02,3,Moderate
12066,2164,28.0,31.12000084,70.19000244,1012.400024,0.270000011,311.0,66.0,Seven,2,3,Two,Three,2024,9,Day,03-02,3,Moderate
12067,2165,28.0,33.27000046,59.59000015,1012.640015,0.270000011,64.0,68.0,Seven,2,3,Two,Three,2024,10,Day,03-02,3,Moderate
12068,2166,29.0,33.93999863,54.16999817,1012.679993,0.129999995,217.0,70.0,Seven,2,3,Two,Three,2024,11,Day,03-02,3,Moderate
12069,2167,30.0,35.59999847,48.25,1012.030029,0.170000002,360.0,71.0,Seven,2,3,Two,Three,2024,12,Day,03-02,3,Moderate
12070,2168,35.0,35.93000031,46.68999863,1011.109985,0.25,64.0,73.0,Seven,2,3,Two,Three,2024,13,Day,03-02,3,Moderate
12071,2169,34.0,36.43000031,44.70999908,1010.01001,0.189999998,217.0,74.0,Seven,2,3,Two,Three,2024,14,Day,03-02,3,Moderate
12072,2170,38.0,36.66999817,42.70999908,1009.070007,0.239999995,0.0,76.0,Seven,2,3,Two,Three,2024,15,Day,03-02,3,Moderate
12073,2171,37.0,36.24000168,44.36000061,1008.390015,0.409999996,0.0,77.0,Seven,2,3,Two,Three,2024,16,Day,03-02,3,Moderate
12074,2172,35.0,35.11000061,48.34000015,1008.130005,0.280000001,305.0,77.0,Seven,2,3,Two,Three,2024,17,Day,03-02,3,Moderate
12075,2173,35.0,33.16999817,54.97000122,1008.059998,0.360000014,0.0,78.0,Seven,2,3,Two,Three,2024,18,Night,03-02,3,Moderate
12076,2174,38.0,31.21999931,62.66999817,1008.429993,0.319999993,141.0,79.0,Seven,2,3,Two,Three,2024,19,Night,03-02,3,Moderate
12077,2175,45.0,30.47999954,65.97000122,1008.969971,0.349999994,308.0,81.0,Seven,2,3,Two,Three,2024,20,Night,03-02,3,Moderate
12078,2176,55.0,30.12000084,74.02999878,1009.859985,0.219999999,309.0,83.0,Seven,2,3,Two,Three,2024,21,Night,03-02,3,Moderate
12079,2177,57.0,29.82999992,77.05999756,1010.830017,0.209999993,360.0,86.0,Seven,2,3,Two,Three,2024,22,Night,03-02,3,Moderate
12080,2178,53.0,29.67000008,78.61000061,1011.400024,0.159999996,0.0,90.0,Seven,2,3,Two,Three,2024,23,Night,03-02,3,Moderate
12081,2179,53.0,29.52000046,79.73000336,1011.640015,0.239999995,0.0,93.0,One,3,3,Three,Three,2024,0,Night,03-03,3,Moderate
12082,2180,49.0,29.37999916,79.94999695,1011.320007,0.349999994,63.0,96.0,One,3,3,Three,Three,2024,1,Night,03-03,3,Moderate
12083,2181,49.0,29.26000023,81.59999847,1010.950012,0.219999999,63.0,100.0,One,3,3,Three,Three,2024,2,Night,03-03,3,Moderate
12084,2182,42.0,29.31999969,81.38999939,1010.390015,0.300000012,63.0,102.0,One,3,3,Three,Three,2024,3,Night,03-03,2,Bad
12085,2183,32.0,29.05999947,81.16000366,1009.809998,0.219999999,309.0,103.0,One,3,3,Three,Three,2024,4,Night,03-03,2,Bad
12086,2184,31.0,28.87000084,79.45999908,1010.0,0.0,216.0,103.0,One,3,3,Three,Three,2024,5,Night,03-03,2,Bad
12087,2185,31.0,28.55999947,82.01000214,1010.390015,0.0,218.0,104.0,One,3,3,Three,Three,2024,6,Day,03-03,2,Bad
12088,2186,35.0,28.46999931,83.01999664,1010.909973,0.0,215.0,104.0,One,3,3,Three,Three,2024,7,Day,03-03,2,Bad
12089,2187,31.0,31.62999916,67.34999847,1011.98999,0.029999999,305.0,104.0,One,3,3,Three,Three,2024,9,Day,03-03,2,Bad
12090,2188,30.0,33.45999908,57.54000092,1012.48999,0.050000001,310.0,104.0,One,3,3,Three,Three,2024,10,Day,03-03,2,Bad
12091,2189,29.0,35.18000031,49.29999924,1012.23999,0.100000001,298.0,104.0,One,3,3,Three,Three,2024,11,Day,03-03,2,Bad
12092,2190,28.0,36.83000183,45.09999847,1011.27002,0.25999999,306.0,104.0,One,3,3,Three,Three,2024,12,Day,03-03,2,Bad
12093,2191,27.0,37.65000153,41.59000015,1010.289978,0.280000001,218.0,104.0,One,3,3,Three,Three,2024,13,Day,03-03,2,Bad
12094,2192,30.0,37.29000092,40.93999863,1009.0,0.180000007,216.0,103.0,One,3,3,Three,Three,2024,14,Day,03-03,2,Bad
12095,2193,37.0,37.45999908,39.56999969,1007.830017,0.430000007,0.0,104.0,One,3,3,Three,Three,2024,15,Day,03-03,2,Bad
12096,2194,40.0,37.54000092,37.90999985,1006.929993,0.25999999,0.0,104.0,One,3,3,Three,Three,2024,16,Day,03-03,2,Bad
12097,2195,40.0,36.04999924,42.20999908,1006.72998,0.150000006,217.0,104.0,One,3,3,Three,Three,2024,17,Day,03-03,2,Bad
12098,2196,41.0,34.02000046,49.22000122,1006.75,0.129999995,311.0,105.0,One,3,3,Three,Three,2024,18,Night,03-03,2,Bad
12099,2197,41.0,32.27000046,56.58000183,1007.159973,0.360000014,142.0,106.0,One,3,3,Three,Three,2024,19,Night,03-03,2,Bad
12100,2198,37.0,31.04000092,66.91999817,1008.070007,0.270000011,218.0,105.0,One,3,3,Three,Three,2024,20,Night,03-03,2,Bad
12101,2199,33.0,30.42000008,72.69000244,1008.97998,0.159999996,306.0,104.0,One,3,3,Three,Three,2024,21,Night,03-03,2,Bad
12102,2200,31.0,30.05999947,77.54000092,1009.590027,0.409999996,218.0,102.0,One,3,3,Three,Three,2024,22,Night,03-03,2,Bad
12103,2201,30.0,29.80999947,80.15000153,1010.02002,0.150000006,306.0,97.0,One,3,3,Three,Three,2024,23,Night,03-03,3,Moderate
12104,2202,30.0,29.62000084,80.09999847,1009.929993,0.209999993,218.0,93.0,Two,4,3,Four,Three,2024,0,Night,03-04,3,Moderate
12105,2203,32.0,29.47999954,78.77999878,1009.52002,0.189999998,360.0,89.0,Two,4,3,Four,Three,2024,1,Night,03-04,3,Moderate
12106,2204,34.0,29.18000031,77.66999817,1008.830017,0.200000003,136.0,87.0,Two,4,3,Four,Three,2024,2,Night,03-04,3,Moderate
12107,2205,35.0,28.93000031,79.73999786,1008.51001,0.129999995,360.0,85.0,Two,4,3,Four,Three,2024,3,Night,03-04,3,Moderate
12108,2206,36.0,28.76000023,83.31999969,1008.380005,0.119999997,308.0,84.0,Two,4,3,Four,Three,2024,4,Night,03-04,3,Moderate
12109,2207,39.0,28.72999954,83.04000092,1008.530029,0.059999999,217.0,85.0,Two,4,3,Four,Three,2024,5,Night,03-04,3,Moderate
12110,2208,45.0,28.75,81.30000305,1009.080017,0.189999998,215.0,87.0,Two,4,3,Four,Three,2024,6,Day,03-04,3,Moderate
12111,2209,53.0,28.79999924,81.15000153,1009.77002,0.200000003,360.0,91.0,Two,4,3,Four,Three,2024,7,Day,03-04,3,Moderate
12112,2210,43.0,29.80999947,78.15000153,1010.400024,0.25999999,360.0,92.0,Two,4,3,Four,Three,2024,8,Day,03-04,3,Moderate
12113,2211,34.0,31.69000053,66.68000031,1011.27002,0.430000007,217.0,93.0,Two,4,3,Four,Three,2024,9,Day,03-04,3,Moderate
12114,2212,38.0,33.52999878,57.34000015,1011.690002,0.180000007,216.0,94.0,Two,4,3,Four,Three,2024,10,Day,03-04,3,Moderate
12115,2213,42.0,34.88000107,50.24000168,1011.539978,0.180000007,308.0,96.0,Two,4,3,Four,Three,2024,11,Day,03-04,3,Moderate
12116,2214,43.0,36.06999969,44.84000015,1010.849976,0.25,360.0,99.0,Two,4,3,Four,Three,2024,12,Day,03-04,3,Moderate
12117,2215,38.0,36.33000183,45.61999893,1009.659973,0.200000003,306.0,101.0,Two,4,3,Four,Three,2024,13,Day,03-04,2,Bad
12118,2216,34.0,37.11999893,44.72000122,1008.429993,0.300000012,360.0,101.0,Two,4,3,Four,Three,2024,14,Day,03-04,2,Bad
12119,2217,31.0,37.18000031,45.06000137,1007.219971,0.370000005,141.0,100.0,Two,4,3,Four,Three,2024,15,Day,03-04,3,Moderate
12120,2218,29.0,36.65999985,47.61000061,1006.47998,0.409999996,0.0,98.0,Two,4,3,Four,Three,2024,16,Day,03-04,3,Moderate
12121,2219,30.0,35.86000061,48.56999969,1006.23999,0.379999995,217.0,97.0,Two,4,3,Four,Three,2024,17,Day,03-04,3,Moderate
12122,2220,26.0,33.11999893,60.61000061,1006.48999,0.389999986,0.0,94.0,Two,4,3,Four,Three,2024,18,Night,03-04,3,Moderate
12123,2221,25.0,30.97999954,72.73999786,1007.01001,0.25999999,215.0,91.0,Two,4,3,Four,Three,2024,19,Night,03-04,3,Moderate
12124,2222,24.0,30.26000023,78.83000183,1007.76001,0.479999989,62.0,89.0,Two,4,3,Four,Three,2024,20,Night,03-04,3,Moderate
12125,2223,25.0,29.95999908,81.09999847,1008.51001,0.439999998,360.0,88.0,Two,4,3,Four,Three,2024,21,Night,03-04,3,Moderate
12126,2224,29.0,29.87000084,81.19999695,1009.419983,0.340000004,0.0,88.0,Two,4,3,Four,Three,2024,22,Night,03-04,3,Moderate
12127,2225,31.0,29.73999977,81.69000244,1009.919983,0.449999988,360.0,88.0,Two,4,3,Four,Three,2024,23,Night,03-04,3,Moderate
12128,2226,30.0,29.59000015,82.40000153,1010.070007,0.439999998,304.0,88.0,Three,5,3,Five,Three,2024,0,Night,03-05,3,Moderate
12129,2227,28.0,29.37999916,82.83999634,1009.710022,0.469999999,213.0,87.0,Three,5,3,Five,Three,2024,1,Night,03-05,3,Moderate
12130,2228,31.0,29.11000061,86.69000244,1009.070007,0.200000003,360.0,87.0,Three,5,3,Five,Three,2024,2,Night,03-05,3,Moderate
12131,2229,29.0,28.94000053,89.87000275,1008.5,0.200000003,0.0,86.0,Three,5,3,Five,Three,2024,3,Night,03-05,3,Moderate
12132,2230,27.0,28.94000053,89.84999847,1008.340027,0.219999999,212.0,84.0,Three,5,3,Five,Three,2024,4,Night,03-05,3,Moderate
12133,2231,28.0,28.73999977,91.01999664,1008.26001,0.07,306.0,82.0,Three,5,3,Five,Three,2024,5,Night,03-05,3,Moderate
12134,2232,31.0,28.46999931,92.87000275,1008.47998,0.039999999,215.0,80.0,Three,5,3,Five,Three,2024,6,Day,03-05,3,Moderate
12135,2233,36.0,28.26000023,94.98000336,1009.090027,0.0,214.0,77.0,Three,5,3,Five,Three,2024,7,Day,03-05,3,Moderate
12136,2234,43.0,29.57999992,87.79000092,1009.940002,0.07,307.0,77.0,Three,5,3,Five,Three,2024,8,Day,03-05,3,Moderate
12137,2235,38.0,31.61000061,69.52999878,1010.72998,0.189999998,307.0,78.0,Three,5,3,Five,Three,2024,9,Day,03-05,3,Moderate
12138,2236,38.0,33.52000046,53.15999985,1011.090027,0.029999999,302.0,78.0,Three,5,3,Five,Three,2024,10,Day,03-05,3,Moderate
12139,2237,38.0,34.84000015,40.02999878,1010.969971,0.059999999,138.0,77.0,Three,5,3,Five,Three,2024,11,Day,03-05,3,Moderate
12140,2238,37.0,36.43000031,44.22000122,1009.940002,0.209999993,215.0,76.0,Three,5,3,Five,Three,2024,12,Day,03-05,3,Moderate
12141,2239,33.0,37.41999817,39.06000137,1008.840027,0.150000006,64.0,75.0,Three,5,3,Five,Three,2024,13,Day,03-05,3,Moderate
12142,2240,31.0,37.81000137,41.27999878,1007.820007,0.349999994,140.0,75.0,Three,5,3,Five,Three,2024,14,Day,03-05,3,Moderate
12143,2241,30.0,37.49000168,43.08000183,1006.710022,0.330000013,216.0,75.0,Three,5,3,Five,Three,2024,15,Day,03-05,3,Moderate
12144,2242,27.0,36.72999954,47.02999878,1005.890015,0.300000012,0.0,74.0,Three,5,3,Five,Three,2024,16,Day,03-05,3,Moderate
12145,2243,26.0,35.5,49.47000122,1005.599976,0.150000006,360.0,74.0,Three,5,3,Five,Three,2024,17,Day,03-05,3,Moderate
12146,2244,24.0,33.13999939,58.58000183,1005.690002,0.189999998,63.0,73.0,Three,5,3,Five,Three,2024,18,Night,03-05,3,Moderate
12147,2245,21.0,31.17000008,68.02999878,1006.039978,0.150000006,312.0,73.0,Three,5,3,Five,Three,2024,19,Night,03-05,3,Moderate
12148,2246,22.0,30.20999908,78.80999756,1006.530029,0.360000014,306.0,73.0,Three,5,3,Five,Three,2024,20,Night,03-05,3,Moderate
12149,2247,34.0,29.76000023,81.94999695,1007.299988,0.150000006,64.0,74.0,Three,5,3,Five,Three,2024,21,Night,03-05,3,Moderate
12150,2248,32.0,29.51000023,85.30999756,1007.869995,0.200000003,306.0,74.0,Three,5,3,Five,Three,2024,22,Night,03-05,3,Moderate
12151,2249,26.0,29.40999985,87.31999969,1008.26001,0.140000001,309.0,74.0,Three,5,3,Five,Three,2024,23,Night,03-05,3,Moderate
12152,2250,30.0,29.14999962,88.23000336,1008.080017,0.189999998,308.0,74.0,Four,6,3,Six,Three,2024,0,Night,03-06,3,Moderate
12153,2251,27.0,28.93000031,90.36000061,1007.429993,0.150000006,216.0,73.0,Four,6,3,Six,Three,2024,1,Night,03-06,3,Moderate
12154,2252,27.0,28.72999954,93.05000305,1006.869995,0.119999997,65.0,73.0,Four,6,3,Six,Three,2024,2,Night,03-06,3,Moderate
12155,2253,25.0,28.48999977,94.87000275,1006.369995,0.090000004,215.0,72.0,Four,6,3,Six,Three,2024,3,Night,03-06,3,Moderate
12156,2254,34.0,28.27000046,96.23000336,1006.090027,0.0,218.0,73.0,Four,6,3,Six,Three,2024,4,Night,03-06,3,Moderate
12157,2255,45.0,28.02000046,95.73999786,1006.059998,0.02,0.0,76.0,Four,6,3,Six,Three,2024,5,Night,03-06,3,Moderate
12158,2256,41.0,27.70999908,96.30000305,1006.789978,0.0,216.0,78.0,Four,6,3,Six,Three,2024,6,Day,03-06,3,Moderate
12159,2257,37.0,27.52000046,96.44999695,1007.789978,0.0,308.0,78.0,Four,6,3,Six,Three,2024,7,Day,03-06,3,Moderate
12160,2258,34.0,29.06999969,85.73999786,1008.650024,0.01,216.0,76.0,Four,6,3,Six,Three,2024,8,Day,03-06,3,Moderate
12161,2259,26.0,31.32999992,72.26999664,1009.530029,0.189999998,309.0,74.0,Four,6,3,Six,Three,2024,9,Day,03-06,3,Moderate
